Date,Time,Transaction,Item
12/10/2016,07:45:38,2908,Coffee granules 
12/10/2016,08:50:33,2908,Hack the stack
12/10/2016,05:59:33,2908,Soup
12/10/2016,00:06:30,2909,Bakewell
12/10/2016,16:49:00,2909,Muffin
12/10/2016,23:29:30,2909,Cookies
12/10/2016,08:10:21,2910,Chimichurri Oil
12/10/2016,05:19:41,2911,Art Tray
12/10/2016,07:07:19,2912,Raw bars
12/10/2016,23:24:50,2912,Lemon and coconut
12/10/2016,22:18:07,2912,Brownie
12/10/2016,09:18:29,2913,Chocolates
12/10/2016,18:06:31,2913,Olum & polenta
12/10/2016,20:17:01,2914,The BART
12/10/2016,05:31:50,2914,Extra Salami or Feta
12/10/2016,20:21:47,2914,Extra Salami or Feta
12/10/2016,09:39:23,2915,Smoothies
12/10/2016,02:26:30,2915,Caramel bites
12/10/2016,15:09:15,2916,Kids biscuit
12/10/2016,02:53:50,2916,Muesli
12/10/2016,16:18:32,2917,Afternoon with the baker
12/10/2016,15:49:25,2917,Crepes
12/10/2016,07:18:03,2918,Granola
12/10/2016,11:40:30,2918,Hack the stack
12/10/2016,22:33:49,2919,Postcard
12/10/2016,22:52:52,2919,Extra Salami or Feta
12/10/2016,14:58:07,2920,Focaccia
12/10/2016,11:54:16,2920,The Nomad
12/10/2016,06:22:17,2921,Keeping It Local
12/10/2016,18:12:04,2922,Gift voucher
12/10/2016,11:42:29,2923,Sandwich
12/10/2016,09:20:21,2924,Adjustment
12/10/2016,18:33:33,2925,Hearty & Seasonal
12/10/2016,06:53:03,2925,Polenta
12/10/2016,17:37:22,2925,Bacon
12/10/2016,05:33:07,2926,Half slice Monster 
12/10/2016,12:39:49,2926,Brownie
12/10/2016,02:33:27,2926,Truffles
12/10/2016,01:25:28,2927,Vegan Feast
12/10/2016,18:10:17,2927,Keeping It Local
12/10/2016,20:58:26,2927,Postcard
12/10/2016,14:59:11,2927,Pick and Mix Bowls
12/10/2016,18:36:36,2928,Kids biscuit
12/10/2016,13:08:01,2928,Tshirt
12/10/2016,03:58:50,2928,Hot chocolate
12/10/2016,23:38:52,2928,Victorian Sponge
12/10/2016,05:08:48,2929,Postcard
12/10/2016,18:34:04,2930,Vegan Feast
12/10/2016,07:10:54,2930,Crepes
12/10/2016,05:45:09,2931,Chicken sand
12/10/2016,10:40:02,2931,Crisps
12/10/2016,14:26:04,2932,Cookies
12/10/2016,21:54:01,2932,Coffee granules 
12/10/2016,22:31:41,2932,Tacos/Fajita
12/10/2016,22:46:53,2933,Chicken sand
12/10/2016,23:12:46,2933,Bread Pudding
12/10/2016,07:40:33,2934,Tiffin
12/10/2016,17:32:54,2935,Raspberry shortbread sandwich
12/10/2016,00:43:08,2936,Mighty Protein
12/10/2016,15:33:03,2936,Olum & polenta
12/10/2016,18:59:18,2936,Cookies
12/10/2016,00:18:56,2937,Mighty Protein
12/10/2016,09:35:57,2937,Bacon
12/10/2016,06:16:55,2938,Tartine
12/10/2016,14:21:27,2938,Jam
12/10/2016,02:15:09,2938,Farm House
12/10/2016,08:16:13,2939,Bacon
12/10/2016,03:07:02,2939,Cookies
12/10/2016,23:32:09,2939,Brownie
12/10/2016,01:53:39,2940,Duck egg
12/10/2016,08:34:20,2941,Cookies
12/10/2016,11:31:46,2941,Coffee granules 
12/10/2016,14:18:29,2941,Cookies
12/10/2016,19:49:18,2941,Jammie Dodgers
12/10/2016,07:54:20,2941,Vegan mincepie
12/10/2016,08:10:37,2942,The Nomad
12/10/2016,04:32:57,2942,Muffin
12/10/2016,11:31:08,2942,Tshirt
12/10/2016,01:13:24,2943,Gift voucher
12/10/2016,11:06:42,2943,Panatone
12/10/2016,23:43:50,2944,The Nomad
12/10/2016,14:27:54,2944,Baguette
12/10/2016,13:08:25,2944,Gingerbread syrup
12/10/2016,23:38:44,2945,The BART
12/10/2016,04:59:31,2945,Victorian Sponge
12/10/2016,01:04:11,2946,Muffin
12/10/2016,07:10:13,2946,NONE
12/10/2016,11:12:27,2946,Argentina Night
12/10/2016,01:57:37,2946,Farm House
12/10/2016,00:55:04,2948,Ella's Kitchen Pouches
12/10/2016,11:40:55,2949,Fairy Doors
12/10/2016,18:38:26,2949,Brownie
12/10/2016,17:10:24,2949,Cake
12/10/2016,22:33:57,2950,Baguette
12/10/2016,09:26:07,2950,Lemon and coconut
12/10/2016,11:09:42,2951,NONE
12/10/2016,19:23:28,2951,Spanish Brunch
12/10/2016,07:30:46,2952,Toast
12/10/2016,16:50:19,2952,Tiffin
12/10/2016,17:44:40,2952,Jam
12/10/2016,02:04:51,2953,Farm House
12/10/2016,18:53:23,2954,Dulce de Leche
12/10/2016,08:59:50,2954,Vegan Feast
12/10/2016,08:10:39,2955,Brioche and salami
12/10/2016,13:13:45,2956,Hearty & Seasonal
12/10/2016,20:39:07,2956,Adjustment
12/10/2016,15:26:24,2957,Adjustment
12/10/2016,18:54:40,2957,Mineral water
12/10/2016,08:59:55,2957,Half slice Monster 
12/10/2016,16:46:05,2957,Bread
12/10/2016,19:00:04,2957,Mortimer
12/10/2016,05:45:40,2957,Sandwich
12/10/2016,08:54:56,2958,Sandwich
12/10/2016,21:28:11,2959,Scone
12/10/2016,18:54:05,2959,Tshirt
12/10/2016,10:24:29,2959,Medialuna
12/10/2016,10:30:05,2960,Ella's Kitchen Pouches
12/10/2016,12:09:10,2960,Bare Popcorn
12/10/2016,01:06:27,2961,Mighty Protein
12/10/2016,16:05:30,2961,Hearty & Seasonal
12/10/2016,23:46:45,2962,Pastry
12/10/2016,22:18:53,2962,Chicken sand
12/10/2016,15:04:24,2962,Chicken sand
12/10/2016,23:02:44,2963,Chicken sand
12/10/2016,02:42:47,2964,Mighty Protein
12/10/2016,15:44:51,2964,Keeping It Local
12/10/2016,00:21:33,2966,Farm House
12/10/2016,05:01:13,2967,Lemon and coconut
12/10/2016,09:27:46,2967,Afternoon with the baker
12/10/2016,00:48:16,2968,Frittata
12/10/2016,01:09:02,2968,Chicken Stew
12/10/2016,18:57:11,2968,Muesli
12/10/2016,08:26:20,2969,The BART
12/10/2016,09:06:05,2969,Bread Pudding
12/10/2016,13:39:47,2970,Duck egg
12/10/2016,15:34:45,2971,Hearty & Seasonal
12/11/2016,07:04:24,2972,Duck egg
12/11/2016,09:29:37,2972,Bacon
12/11/2016,04:27:26,2973,Christmas common
12/11/2016,16:14:34,2973,Art Tray
12/11/2016,20:17:44,2974,Baguette
12/11/2016,03:59:09,2974,My-5 Fruit Shoot
12/11/2016,23:22:45,2975,Bread
12/11/2016,22:28:11,2976,Polenta
12/11/2016,11:16:55,2976,Tartine
12/11/2016,20:07:59,2977,Hearty & Seasonal
12/11/2016,15:42:50,2977,Vegan mincepie
12/11/2016,21:59:17,2978,Tacos/Fajita
12/11/2016,21:09:06,2978,Coffee
12/11/2016,17:56:15,2979,Tshirt
12/11/2016,08:22:09,2979,Nomad bag
12/11/2016,09:33:36,2980,Brioche and salami
12/11/2016,08:07:20,2980,Adjustment
12/11/2016,06:42:09,2981,Truffles
12/11/2016,21:13:27,2982,Argentina Night
12/11/2016,11:44:28,2983,Coffee granules 
12/11/2016,18:01:22,2984,Farm House
12/11/2016,00:52:33,2985,Hot chocolate
12/11/2016,02:49:26,2985,Bacon
12/11/2016,21:03:06,2985,Soup
12/11/2016,07:37:15,2985,Duck egg
12/11/2016,08:09:42,2985,Chimichurri Oil
12/11/2016,10:37:06,2985,Tacos/Fajita
12/11/2016,18:52:52,2985,Mineral water
12/11/2016,17:05:48,2986,Frittata
12/11/2016,23:16:23,2987,Mineral water
12/11/2016,03:52:30,2987,Polenta
12/11/2016,15:04:41,2987,Vegan Feast
12/11/2016,22:38:21,2987,Caramel bites
12/11/2016,17:07:56,2987,Art Tray
12/11/2016,21:10:53,2988,Fairy Doors
12/11/2016,18:22:34,2989,Empanadas
12/11/2016,02:27:53,2990,Pintxos
12/11/2016,13:10:49,2990,Afternoon with the baker
12/11/2016,08:04:52,2990,Muffin
12/11/2016,01:30:00,2990,Truffles
12/11/2016,01:55:33,2991,Chimichurri Oil
12/11/2016,07:07:50,2991,Victorian Sponge
12/11/2016,06:44:44,2991,Sandwich
12/11/2016,02:51:00,2992,Cookies
12/11/2016,00:23:42,2993,Salad
12/11/2016,01:45:10,2994,Polenta
12/11/2016,20:26:37,2994,Gingerbread syrup
12/11/2016,17:36:12,2994,Baguette
12/11/2016,08:51:26,2994,Medialuna
12/11/2016,19:10:24,2995,Honey
12/11/2016,04:27:10,2996,Empanadas
12/11/2016,00:19:03,2996,Gingerbread syrup
12/11/2016,06:44:46,2996,Half slice Monster 
12/11/2016,20:26:44,2996,Panatone
12/11/2016,15:06:52,2997,Chicken Stew
12/11/2016,15:52:38,2997,Granola
12/11/2016,06:28:45,2998,Spanish Brunch
12/11/2016,19:26:54,2998,Alfajores
12/11/2016,06:25:42,2999,Focaccia
12/11/2016,18:52:01,3000,Eggs
12/11/2016,12:23:19,3000,Spread
12/11/2016,23:36:57,3001,Fudge
12/11/2016,12:10:57,3002,Cake
12/11/2016,12:21:37,3002,Hearty & Seasonal
12/11/2016,13:56:26,3002,Coffee
12/11/2016,13:34:04,3002,Victorian Sponge
12/11/2016,17:23:01,3003,Coke
12/11/2016,18:58:16,3003,Tiffin
12/11/2016,10:34:48,3004,Muffin
12/11/2016,17:14:52,3004,Bowl Nic Pitt
12/11/2016,06:01:33,3004,Hot chocolate
12/11/2016,15:00:43,3005,Tshirt
12/11/2016,12:46:07,3005,The BART
12/11/2016,20:18:34,3006,Tacos/Fajita
12/11/2016,00:35:44,3006,Crisps
12/11/2016,04:38:49,3006,Baguette
12/11/2016,08:25:29,3007,NONE
12/11/2016,22:49:57,3007,Toast
12/11/2016,15:25:20,3008,Nomad bag
12/11/2016,08:57:21,3009,Mighty Protein
12/11/2016,05:23:45,3009,Juice
12/11/2016,12:49:40,3009,Bare Popcorn
12/11/2016,19:22:40,3010,Bare Popcorn
12/11/2016,01:02:46,3010,Alfajores
12/11/2016,06:51:19,3010,Brioche and salami
12/11/2016,22:32:10,3010,Olum & polenta
12/11/2016,16:49:58,3010,Tartine
12/11/2016,17:39:20,3011,Soup
12/11/2016,18:19:31,3011,Nomad bag
12/11/2016,16:07:28,3013,Soup
12/11/2016,19:47:26,3013,Mineral water
12/11/2016,23:40:02,3013,Afternoon with the baker
12/11/2016,00:07:11,3015,The Nomad
12/11/2016,03:06:29,3015,Extra Salami or Feta
12/11/2016,06:33:28,3016,Christmas common
12/11/2016,11:34:23,3017,Focaccia
12/11/2016,12:29:14,3017,Cookies
12/11/2016,10:37:59,3018,Smoothies
12/11/2016,08:26:08,3019,Focaccia
12/11/2016,02:55:49,3019,Keeping It Local
12/11/2016,02:56:01,3020,Eggs
12/11/2016,22:55:22,3020,Bowl Nic Pitt
12/11/2016,07:59:20,3020,Bacon
12/11/2016,17:43:23,3020,Medialuna
12/11/2016,02:59:25,3021,Farm House
12/11/2016,02:32:15,3022,The BART
12/12/2016,09:36:59,3023,Tshirt
12/12/2016,13:04:25,3024,Brioche and salami
12/12/2016,13:13:17,3024,Panatone
12/12/2016,17:02:28,3025,Panatone
12/12/2016,07:08:17,3025,Vegan Feast
12/12/2016,17:59:08,3026,Keeping It Local
12/12/2016,04:37:29,3026,Chimichurri Oil
12/12/2016,07:50:21,3026,Baguette
12/12/2016,10:57:14,3027,Sandwich
12/12/2016,01:39:54,3027,Raspberry shortbread sandwich
12/12/2016,20:57:18,3028,Dulce de Leche
12/12/2016,02:51:54,3029,Spanish Brunch
12/12/2016,09:20:11,3029,Frittata
12/12/2016,21:39:48,3030,Valentine's card
12/12/2016,07:12:04,3031,Juice
12/12/2016,08:42:02,3031,Cake
12/12/2016,10:03:32,3031,Honey
12/12/2016,16:58:51,3031,Gift voucher
12/12/2016,21:02:41,3032,Christmas common
12/12/2016,07:48:34,3032,Focaccia
12/12/2016,13:50:30,3033,Medialuna
12/12/2016,03:28:00,3033,Sandwich
12/12/2016,11:20:37,3033,Juice
12/12/2016,10:11:54,3033,Juice
12/12/2016,18:43:49,3034,My-5 Fruit Shoot
12/12/2016,14:25:11,3034,Frittata
12/12/2016,10:58:11,3034,Baguette
12/12/2016,05:12:14,3035,Mineral water
12/12/2016,09:41:30,3036,Fairy Doors
12/12/2016,02:15:55,3037,Extra Salami or Feta
12/12/2016,20:06:26,3037,Mineral water
12/12/2016,17:35:17,3037,Adjustment
12/12/2016,02:17:48,3037,Keeping It Local
12/12/2016,02:17:06,3038,Pintxos
12/12/2016,03:08:06,3039,Tartine
12/12/2016,13:06:35,3039,Tshirt
12/12/2016,01:26:52,3040,Mineral water
12/12/2016,09:59:27,3041,Hearty & Seasonal
12/12/2016,00:06:57,3041,Raspberry shortbread sandwich
12/12/2016,12:28:21,3042,Cookies
12/12/2016,00:28:26,3042,Eggs
12/12/2016,18:18:39,3042,Tacos/Fajita
12/12/2016,10:09:37,3042,Hack the stack
12/12/2016,04:44:39,3043,Mighty Protein
12/12/2016,03:29:47,3044,Kids biscuit
12/12/2016,06:19:37,3045,Bowl Nic Pitt
12/12/2016,22:49:52,3045,Afternoon with the baker
12/12/2016,16:54:18,3046,Mortimer
12/12/2016,23:30:25,3046,Bowl Nic Pitt
12/12/2016,18:24:04,3046,Bare Popcorn
12/12/2016,02:03:23,3046,Bowl Nic Pitt
12/12/2016,07:36:11,3046,Honey
12/12/2016,20:07:27,3046,Farm House
12/12/2016,12:47:46,3047,Smoothies
12/12/2016,20:05:37,3048,Crepes
12/12/2016,02:13:41,3049,Medialuna
12/12/2016,22:06:46,3049,Caramel bites
12/12/2016,01:49:16,3050,Keeping It Local
12/12/2016,20:01:04,3050,Victorian Sponge
12/12/2016,05:23:56,3051,Chimichurri Oil
12/12/2016,15:30:29,3052,Granola
12/12/2016,00:19:10,3053,Smoothies
12/12/2016,06:47:02,3053,Art Tray
12/12/2016,14:06:10,3053,Muffin
12/12/2016,14:09:44,3053,Pastry
12/12/2016,05:55:11,3054,Vegan Feast
12/12/2016,19:46:20,3054,Toast
12/12/2016,22:57:23,3054,Mineral water
12/12/2016,01:04:51,3055,Afternoon with the baker
12/12/2016,23:37:42,3056,NONE
12/12/2016,22:27:31,3057,Bacon
12/12/2016,22:57:07,3058,Crisps
12/12/2016,19:30:00,3058,Bare Popcorn
12/12/2016,07:10:48,3058,Tea
12/12/2016,19:36:45,3058,Pick and Mix Bowls
12/12/2016,03:00:05,3059,Bread Pudding
12/12/2016,11:36:39,3060,Tea
12/12/2016,10:18:02,3060,Olum & polenta
12/12/2016,00:38:08,3061,Juice
12/12/2016,14:10:55,3062,Postcard
12/12/2016,10:23:37,3063,Mighty Protein
12/12/2016,04:01:44,3063,Crisps
12/12/2016,22:19:08,3063,Siblings
12/12/2016,09:53:49,3063,The BART
12/12/2016,11:59:01,3063,Olum & polenta
12/12/2016,19:49:58,3064,Valentine's card
12/12/2016,19:13:00,3064,Chicken sand
12/12/2016,15:57:52,3064,Nomad bag
12/12/2016,00:03:17,3064,Chocolates
12/12/2016,06:59:42,3065,Art Tray
12/12/2016,12:10:53,3066,Dulce de Leche
12/12/2016,04:56:29,3066,Mortimer
12/12/2016,06:41:15,3067,Vegan Feast
12/12/2016,04:10:21,3067,Siblings
12/13/2016,05:43:36,3068,Jammie Dodgers
12/13/2016,19:19:23,3068,Spanish Brunch
12/13/2016,17:24:32,3069,Tartine
12/13/2016,07:16:38,3070,Tacos/Fajita
12/13/2016,17:30:33,3070,Muffin
12/13/2016,00:15:59,3070,NONE
12/13/2016,00:05:05,3070,Medialuna
12/13/2016,11:24:56,3070,Vegan mincepie
12/13/2016,08:38:11,3071,Basket
12/13/2016,23:15:51,3071,Tiffin
12/13/2016,10:07:53,3071,Crepes
12/13/2016,05:25:23,3073,Olum & polenta
12/13/2016,14:50:01,3073,Half slice Monster 
12/13/2016,07:16:27,3074,Smoothies
12/13/2016,15:13:39,3074,Cookies
12/13/2016,23:25:57,3074,Scandinavian
12/13/2016,16:33:48,3075,Cherry me Dried fruit
12/13/2016,07:39:28,3075,Vegan Feast
12/13/2016,14:41:11,3076,Victorian Sponge
12/13/2016,10:39:44,3076,Adjustment
12/13/2016,08:13:39,3077,Toast
12/13/2016,10:13:24,3077,Olum & polenta
12/13/2016,22:54:06,3077,Gingerbread syrup
12/13/2016,19:04:15,3078,Frittata
12/13/2016,05:34:53,3079,Coffee granules 
12/13/2016,21:53:58,3079,Crepes
12/13/2016,14:43:54,3080,Smoothies
12/13/2016,00:25:05,3080,Art Tray
12/13/2016,22:49:16,3081,Siblings
12/13/2016,00:33:38,3081,Extra Salami or Feta
12/13/2016,23:12:47,3081,Jammie Dodgers
12/13/2016,01:36:18,3081,Smoothies
12/13/2016,19:57:24,3081,Jammie Dodgers
12/13/2016,04:18:14,3082,Fudge
12/13/2016,17:20:35,3083,Panatone
12/13/2016,16:11:14,3083,Brioche and salami
12/13/2016,10:24:53,3084,Adjustment
12/13/2016,00:34:50,3084,Spread
12/13/2016,02:22:14,3084,Empanadas
12/13/2016,15:19:59,3085,The Nomad
12/13/2016,20:18:06,3085,Extra Salami or Feta
12/13/2016,09:51:10,3085,My-5 Fruit Shoot
12/13/2016,05:00:14,3086,NONE
12/13/2016,01:04:37,3087,Hack the stack
12/13/2016,13:57:00,3088,Focaccia
12/13/2016,05:23:01,3088,Chicken Stew
12/13/2016,12:12:59,3088,Juice
12/13/2016,04:55:57,3089,Farm House
12/13/2016,17:02:03,3090,Toast
12/13/2016,10:34:01,3091,Coffee granules 
12/13/2016,09:13:41,3092,Toast
12/13/2016,15:12:17,3092,Afternoon with the baker
12/13/2016,22:54:00,3093,Adjustment
12/13/2016,18:01:02,3093,Nomad bag
12/13/2016,11:39:34,3093,Half slice Monster 
12/13/2016,21:04:03,3094,Cookies
12/13/2016,15:17:49,3095,Raw bars
12/13/2016,03:46:46,3095,Smoothies
12/13/2016,21:16:50,3096,Mighty Protein
12/13/2016,16:02:12,3097,Bread
12/13/2016,09:11:19,3097,Coffee granules 
12/13/2016,08:14:58,3097,Coffee granules 
12/13/2016,12:36:03,3098,Brownie
12/13/2016,19:13:53,3098,Victorian Sponge
12/13/2016,19:28:30,3098,Eggs
12/13/2016,04:15:48,3099,Raspberry shortbread sandwich
12/13/2016,17:04:06,3099,Fudge
12/13/2016,16:37:12,3100,Salad
12/13/2016,09:17:03,3100,Art Tray
12/13/2016,05:59:35,3101,Gingerbread syrup
12/13/2016,23:09:48,3101,Scone
12/13/2016,02:04:28,3101,Argentina Night
12/13/2016,21:01:12,3101,Baguette
12/13/2016,10:16:04,3102,Olum & polenta
12/13/2016,09:41:05,3102,Caramel bites
12/13/2016,16:37:28,3103,Polenta
12/13/2016,03:01:59,3104,Chimichurri Oil
12/13/2016,09:05:08,3105,Cake
12/13/2016,15:04:20,3106,Gift voucher
12/13/2016,17:51:58,3106,Postcard
12/13/2016,23:22:06,3106,Tea
12/13/2016,19:16:43,3107,Art Tray
12/13/2016,11:27:37,3107,My-5 Fruit Shoot
12/13/2016,18:24:11,3107,Adjustment
12/13/2016,15:39:56,3107,Bread Pudding
12/13/2016,10:07:03,3107,Extra Salami or Feta
12/13/2016,15:09:52,3108,Half slice Monster 
12/13/2016,02:49:06,3108,Drinking chocolate spoons 
12/13/2016,11:31:47,3109,Bacon
12/13/2016,14:40:06,3110,Bread Pudding
12/13/2016,18:59:09,3110,Chimichurri Oil
12/13/2016,10:01:05,3110,The Nomad
12/14/2016,09:40:08,3111,Coke
12/14/2016,23:15:11,3112,Bread Pudding
12/14/2016,05:09:43,3113,Farm House
12/14/2016,06:33:46,3113,Tiffin
12/14/2016,10:02:08,3114,Nomad bag
12/14/2016,23:15:34,3114,Keeping It Local
12/14/2016,12:02:18,3114,Scone
12/14/2016,04:27:17,3115,Pick and Mix Bowls
12/14/2016,02:41:50,3116,Coffee granules 
12/14/2016,19:46:41,3117,Afternoon with the baker
12/14/2016,13:19:51,3117,Cookies
12/14/2016,16:50:56,3118,Kids biscuit
12/14/2016,13:28:41,3119,Christmas common
12/14/2016,21:17:21,3120,Tshirt
12/14/2016,14:53:13,3121,Frittata
12/14/2016,14:48:34,3122,Focaccia
12/14/2016,01:32:21,3123,Cookies
12/14/2016,04:37:12,3123,Spanish Brunch
12/14/2016,03:09:39,3124,Raspberry shortbread sandwich
12/14/2016,15:43:15,3124,Vegan Feast
12/14/2016,09:14:01,3124,Christmas common
12/14/2016,15:47:57,3125,Chicken sand
12/14/2016,19:07:44,3125,Empanadas
12/14/2016,16:31:13,3125,Argentina Night
12/14/2016,16:45:23,3125,Pintxos
12/14/2016,15:35:36,3126,Crepes
12/14/2016,02:46:54,3127,Pick and Mix Bowls
12/14/2016,01:38:34,3127,Cherry me Dried fruit
12/14/2016,07:14:36,3127,Afternoon with the baker
12/14/2016,15:42:31,3128,Art Tray
12/14/2016,00:46:31,3128,Pintxos
12/14/2016,13:45:35,3128,Bread
12/14/2016,06:39:20,3128,Spanish Brunch
12/14/2016,11:00:09,3129,Coffee
12/14/2016,16:01:17,3129,The Nomad
12/14/2016,05:00:52,3129,Afternoon with the baker
12/14/2016,01:07:18,3130,Argentina Night
12/14/2016,17:23:11,3130,Gift voucher
12/14/2016,13:31:06,3131,Lemon and coconut
12/14/2016,10:06:54,3131,Spanish Brunch
12/14/2016,03:14:14,3131,Polenta
12/14/2016,23:17:29,3132,Tacos/Fajita
12/14/2016,13:12:34,3133,Christmas common
12/14/2016,00:01:33,3133,NONE
12/14/2016,23:08:15,3134,Eggs
12/14/2016,06:01:58,3135,Basket
12/14/2016,03:54:56,3136,Nomad bag
12/14/2016,22:52:42,3136,Cake
12/14/2016,02:24:49,3137,Mighty Protein
12/14/2016,04:16:05,3138,Panatone
12/14/2016,21:19:15,3139,Gift voucher
12/14/2016,13:21:34,3139,Dulce de Leche
12/14/2016,07:28:30,3140,Bread Pudding
12/14/2016,07:56:49,3141,Brioche and salami
12/14/2016,17:30:56,3142,Argentina Night
12/14/2016,16:13:43,3143,Bare Popcorn
12/14/2016,01:03:08,3144,Victorian Sponge
12/14/2016,04:46:51,3145,Olum & polenta
12/14/2016,23:42:45,3145,Bare Popcorn
12/14/2016,10:40:21,3146,Alfajores
12/14/2016,14:04:16,3146,Hot chocolate
12/14/2016,10:08:41,3147,Pintxos
12/14/2016,18:39:02,3147,Extra Salami or Feta
12/14/2016,15:08:20,3148,Vegan mincepie
12/14/2016,02:13:27,3148,Ella's Kitchen Pouches
12/14/2016,17:39:59,3149,Olum & polenta
12/14/2016,10:26:10,3149,Pintxos
12/14/2016,15:46:02,3149,Caramel bites
12/14/2016,20:05:24,3150,Raspberry shortbread sandwich
12/14/2016,15:12:36,3150,Hot chocolate
12/14/2016,14:13:34,3150,Chicken sand
12/14/2016,06:48:32,3150,Jam
12/14/2016,12:53:31,3151,Coke
12/14/2016,04:40:13,3151,Frittata
12/14/2016,13:25:43,3152,Salad
12/14/2016,20:03:39,3153,Caramel bites
12/14/2016,03:52:45,3153,Fudge
12/14/2016,08:37:08,3153,Valentine's card
12/14/2016,15:22:06,3154,Cake
12/14/2016,20:14:25,3154,Argentina Night
12/14/2016,18:49:47,3154,Keeping It Local
12/14/2016,03:29:08,3154,Honey
12/14/2016,12:52:37,3155,Bowl Nic Pitt
12/14/2016,15:40:52,3155,Lemon and coconut
12/14/2016,12:28:36,3155,Granola
12/14/2016,04:26:27,3156,Juice
12/14/2016,15:29:40,3156,Chicken sand
12/14/2016,22:53:37,3157,Pick and Mix Bowls
12/14/2016,20:51:01,3157,Baguette
12/14/2016,21:31:17,3157,Gingerbread syrup
12/14/2016,13:26:54,3157,NONE
12/14/2016,11:28:54,3158,Alfajores
12/14/2016,12:52:41,3158,Focaccia
12/14/2016,03:29:00,3158,Frittata
12/14/2016,09:15:49,3158,Muesli
12/14/2016,07:03:20,3159,The Nomad
12/14/2016,03:48:46,3160,Tartine
12/14/2016,16:25:08,3160,Half slice Monster 
12/14/2016,15:04:38,3161,Hearty & Seasonal
12/14/2016,20:58:59,3161,Extra Salami or Feta
12/14/2016,23:17:15,3162,Scone
12/14/2016,01:24:10,3162,Toast
12/14/2016,22:47:26,3163,Mighty Protein
12/14/2016,14:22:15,3163,Keeping It Local
12/14/2016,09:30:39,3163,Alfajores
12/14/2016,22:52:35,3163,Dulce de Leche
12/14/2016,09:36:44,3163,Hot chocolate
12/15/2016,21:19:21,3164,Gift voucher
12/15/2016,22:39:44,3164,Baguette
12/15/2016,09:28:00,3164,Pintxos
12/15/2016,13:50:15,3165,My-5 Fruit Shoot
12/15/2016,10:46:30,3165,Crisps
12/15/2016,21:31:10,3165,Mortimer
12/15/2016,15:40:49,3165,NONE
12/15/2016,05:33:02,3166,Empanadas
12/15/2016,06:50:31,3166,Coffee granules 
12/15/2016,06:08:55,3167,Bread
12/15/2016,08:28:44,3167,Argentina Night
12/15/2016,08:51:34,3167,Bakewell
12/15/2016,21:53:15,3167,Eggs
12/15/2016,20:57:01,3168,Christmas common
12/15/2016,01:03:14,3168,Basket
12/15/2016,15:02:24,3168,Scandinavian
12/15/2016,18:38:25,3169,Nomad bag
12/15/2016,11:18:20,3170,Chicken sand
12/15/2016,18:36:38,3171,Panatone
12/15/2016,02:51:17,3171,Soup
12/15/2016,01:24:17,3172,Pintxos
12/15/2016,12:18:24,3173,Toast
12/15/2016,19:54:19,3174,Brioche and salami
12/15/2016,10:55:58,3174,Half slice Monster 
12/15/2016,21:37:36,3174,Empanadas
12/15/2016,12:07:37,3175,Juice
12/15/2016,09:04:38,3176,Coke
12/15/2016,09:33:05,3176,Siblings
12/15/2016,03:52:12,3177,Olum & polenta
12/15/2016,12:16:28,3178,Brownie
12/15/2016,16:30:17,3179,Truffles
12/15/2016,23:06:55,3179,Soup
12/15/2016,04:03:12,3180,Muesli
12/15/2016,14:04:57,3181,Jammie Dodgers
12/15/2016,05:04:07,3182,Ella's Kitchen Pouches
12/15/2016,08:27:45,3182,Argentina Night
12/15/2016,10:20:08,3183,Dulce de Leche
12/15/2016,11:04:24,3183,Kids biscuit
12/15/2016,23:13:11,3183,Raspberry shortbread sandwich
12/15/2016,06:12:22,3184,Bare Popcorn
12/15/2016,04:29:07,3185,Muesli
12/15/2016,20:21:05,3185,Scone
12/15/2016,12:47:19,3185,Alfajores
12/15/2016,15:38:20,3186,Truffles
12/15/2016,23:25:38,3186,Pick and Mix Bowls
12/15/2016,17:43:36,3186,Tiffin
12/15/2016,15:03:08,3187,Smoothies
12/15/2016,04:18:07,3188,Muesli
12/15/2016,04:07:07,3188,Truffles
12/15/2016,21:46:42,3189,Focaccia
12/15/2016,21:57:55,3189,Siblings
12/15/2016,03:40:10,3190,Olum & polenta
12/15/2016,20:43:28,3190,Coffee
12/15/2016,11:33:10,3190,Honey
12/15/2016,11:11:31,3191,Muesli
12/15/2016,05:40:18,3192,Chocolates
12/15/2016,22:00:42,3192,The BART
12/15/2016,13:11:29,3192,Vegan mincepie
12/15/2016,03:05:02,3193,Raspberry shortbread sandwich
12/15/2016,06:35:42,3194,Mighty Protein
12/15/2016,02:34:38,3195,Sandwich
12/15/2016,05:22:57,3195,Duck egg
12/15/2016,06:13:54,3196,Tacos/Fajita
12/15/2016,21:33:13,3197,The Nomad
12/15/2016,09:13:17,3197,Tshirt
12/15/2016,19:09:51,3197,Chocolates
12/15/2016,03:35:33,3198,Olum & polenta
12/15/2016,12:14:02,3199,Farm House
12/15/2016,10:03:25,3200,Drinking chocolate spoons 
12/15/2016,05:45:49,3200,Lemon and coconut
12/15/2016,22:07:21,3201,Fairy Doors
12/15/2016,08:41:57,3201,Hack the stack
12/15/2016,23:58:52,3202,Jam
12/15/2016,18:17:38,3202,Muesli
12/15/2016,16:04:15,3202,Farm House
12/15/2016,00:10:37,3202,Jammie Dodgers
